Dec  1 08:50:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913459,0.0,0.04
Dec  1 08:51:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913461,0.0,0.04
Dec  1 08:51:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913463,0.0,0.04
Dec  1 08:51:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913465,0.0,0.04
Dec  1 08:51:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913467,0.0,0.04
Dec  1 08:51:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913469,0.0,0.04
Dec  1 08:51:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913471,0.0,0.04
Dec  1 08:51:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913474,0.0,0.04
Dec  1 08:51:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913475,0.0,0.04
Dec  1 08:51:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913477,0.0,0.04
Dec  1 08:51:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913479,0.0,0.04
Dec  1 08:51:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913481,0.0,0.04
Dec  1 08:51:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913483,0.0,0.04
Dec  1 08:51:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913485,0.0,0.04
Dec  1 08:51:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913487,0.0,0.04
Dec  1 08:51:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913489,0.0,0.04
Dec  1 08:51:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913492,0.0,0.04
Dec  1 08:51:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913493,0.0,0.04
Dec  1 08:51:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913495,0.0,0.04
Dec  1 08:51:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913497,0.0,0.04
Dec  1 08:51:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913499,0.0,0.04
Dec  1 08:51:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913501,0.0,0.04
Dec  1 08:51:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913503,0.0,0.04
Dec  1 08:51:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913505,0.0,0.04
Dec  1 08:51:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913507,0.0,0.04
Dec  1 08:51:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913509,0.0,0.04
Dec  1 08:51:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913511,0.0,0.04
Dec  1 08:51:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913513,0.0,0.04
Dec  1 08:51:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913515,0.0,0.04
Dec  1 08:51:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913517,0.0,0.04
Dec  1 08:51:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913519,0.0,0.04
Dec  1 08:52:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913521,0.0,0.04
Dec  1 08:52:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913524,0.0,0.04
Dec  1 08:52:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913525,0.0,0.04
Dec  1 08:52:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913527,0.0,0.04
Dec  1 08:52:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913529,0.0,0.04
Dec  1 08:52:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913532,0.0,0.04
Dec  1 08:52:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913533,0.0,0.04
Dec  1 08:52:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913535,0.0,0.04
Dec  1 08:52:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913538,0.0,0.04
Dec  1 08:52:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913539,0.0,0.04
Dec  1 08:52:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913541,0.0,0.04
Dec  1 08:52:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913543,0.0,0.04
Dec  1 08:52:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913545,0.0,0.04
Dec  1 08:52:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913547,0.0,0.04
Dec  1 08:52:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913549,0.0,0.04
Dec  1 08:52:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913551,0.0,0.04
Dec  1 08:52:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913553,0.0,0.04
Dec  1 08:52:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913556,0.0,0.04
Dec  1 08:52:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913557,0.0,0.04
Dec  1 08:52:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913559,0.0,0.04
Dec  1 08:52:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913561,0.0,0.04
Dec  1 08:52:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913563,0.0,0.04
Dec  1 08:52:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913565,0.0,0.04
Dec  1 08:52:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913567,0.0,0.04
Dec  1 08:52:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913569,0.0,0.04
Dec  1 08:52:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913571,0.0,0.04
Dec  1 08:52:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913573,0.0,0.04
Dec  1 08:52:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913575,0.0,0.04
Dec  1 08:52:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913577,0.0,0.04
Dec  1 08:52:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913579,0.0,0.04
Dec  1 08:53:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913581,0.0,0.04
Dec  1 08:53:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913583,0.0,0.04
Dec  1 08:53:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913585,0.0,0.04
Dec  1 08:53:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913587,0.0,0.04
Dec  1 08:53:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913589,0.0,0.04
Dec  1 08:53:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913591,0.0,0.04
Dec  1 08:53:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913593,0.0,0.04
Dec  1 08:53:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913595,0.0,0.04
Dec  1 08:53:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913597,0.0,0.04
Dec  1 08:53:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913599,0.0,0.04
Dec  1 08:53:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913601,0.0,0.04
Dec  1 08:53:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913603,0.0,0.04
Dec  1 08:53:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913605,0.0,0.04
Dec  1 08:53:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913607,0.0,0.04
Dec  1 08:53:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913610,0.0,0.04
Dec  1 08:53:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913611,0.0,0.04
Dec  1 08:53:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913613,0.0,0.04
Dec  1 08:53:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913615,0.0,0.04
Dec  1 08:53:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913618,0.0,0.04
Dec  1 08:53:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913620,0.0,0.04
Dec  1 08:53:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913621,0.0,0.04
Dec  1 08:53:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913623,0.0,0.04
Dec  1 08:53:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913625,0.0,0.04
Dec  1 08:53:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913627,0.0,0.04
Dec  1 08:53:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913629,0.0,0.04
Dec  1 08:53:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913631,0.0,0.04
Dec  1 08:53:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913633,0.0,0.04
Dec  1 08:53:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913635,0.0,0.04
Dec  1 08:53:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913638,0.0,0.04
Dec  1 08:53:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913639,0.0,0.04
Dec  1 08:54:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913641,0.0,0.04
Dec  1 08:54:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913643,0.0,0.04
Dec  1 08:54:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913645,0.0,0.04
Dec  1 08:54:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913647,0.0,0.04
Dec  1 08:54:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913649,0.0,0.04
Dec  1 08:54:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913651,0.0,0.04
Dec  1 08:54:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913653,0.0,0.04
Dec  1 08:54:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913655,0.0,0.04
Dec  1 08:54:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913657,0.0,0.04
Dec  1 08:54:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913659,0.0,0.04
Dec  1 08:54:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913661,0.0,0.04
Dec  1 08:54:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913663,0.0,0.04
Dec  1 08:54:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913665,0.0,0.04
Dec  1 08:54:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913667,0.0,0.04
Dec  1 08:54:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913669,0.0,0.04
Dec  1 08:54:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913671,0.0,0.04
Dec  1 08:54:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913673,0.0,0.04
Dec  1 08:54:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913675,0.0,0.04
Dec  1 08:54:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913677,0.0,0.04
Dec  1 08:54:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913679,0.0,0.04
Dec  1 08:54:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913681,0.0,0.04
Dec  1 08:54:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913683,0.0,0.04
Dec  1 08:54:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913685,0.0,0.04
Dec  1 08:54:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913687,0.0,0.04
Dec  1 08:54:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913689,0.0,0.04
Dec  1 08:54:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913691,0.0,0.04
Dec  1 08:54:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913693,0.0,0.04
Dec  1 08:54:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913695,0.0,0.04
Dec  1 08:54:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913697,0.0,0.04
Dec  1 08:54:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913699,0.0,0.04
Dec  1 08:55:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913702,0.0,0.04
Dec  1 08:55:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913704,0.0,0.04
Dec  1 08:55:04 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913704,0.0,0.04
Dec  1 08:55:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913705,0.0,0.04
Dec  1 08:55:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913707,0.0,0.04
Dec  1 08:55:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913709,0.0,0.04
Dec  1 08:55:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913711,0.0,0.04
Dec  1 08:55:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913713,0.0,0.04
Dec  1 08:55:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913715,0.0,0.04
Dec  1 08:55:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913717,0.0,0.04
Dec  1 08:55:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913720,0.0,0.04
Dec  1 08:55:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913721,0.0,0.04
Dec  1 08:55:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913723,0.0,0.04
Dec  1 08:55:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913725,0.0,0.04
Dec  1 08:55:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913727,0.0,0.04
Dec  1 08:55:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913729,0.0,0.04
Dec  1 08:55:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913731,0.0,0.04
Dec  1 08:55:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913733,0.0,0.04
Dec  1 08:55:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913735,0.0,0.04
Dec  1 08:55:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913737,0.0,0.04
Dec  1 08:55:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913739,0.0,0.04
Dec  1 08:55:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913741,0.0,0.04
Dec  1 08:55:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913743,0.0,0.04
Dec  1 08:55:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913745,0.0,0.04
Dec  1 08:55:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913747,0.0,0.04
Dec  1 08:55:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913749,0.0,0.04
Dec  1 08:55:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913751,0.0,0.04
Dec  1 08:55:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913753,0.0,0.04
Dec  1 08:55:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913755,0.0,0.04
Dec  1 08:55:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913757,0.0,0.04
Dec  1 08:55:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913759,0.0,0.04
Dec  1 08:56:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913761,0.0,0.04
Dec  1 08:56:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913763,0.0,0.04
Dec  1 08:56:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913765,0.0,0.04
Dec  1 08:56:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913767,0.0,0.04
Dec  1 08:56:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913769,0.0,0.04
Dec  1 08:56:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913771,0.0,0.04
Dec  1 08:56:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913773,0.0,0.04
Dec  1 08:56:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913775,0.0,0.04
Dec  1 08:56:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913777,0.0,0.04
Dec  1 08:56:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913779,0.0,0.04
Dec  1 08:56:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913781,0.0,0.04
Dec  1 08:56:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913784,0.0,0.04
Dec  1 08:56:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913785,0.0,0.04
Dec  1 08:56:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913787,0.0,0.04
Dec  1 08:56:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913790,0.0,0.04
Dec  1 08:56:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913791,0.0,0.04
Dec  1 08:56:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913793,0.0,0.04
Dec  1 08:56:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913795,0.0,0.04
Dec  1 08:56:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913797,0.0,0.04
Dec  1 08:56:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913799,0.0,0.04
Dec  1 08:56:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913802,0.0,0.04
Dec  1 08:56:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913803,0.0,0.04
Dec  1 08:56:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913805,0.0,0.04
Dec  1 08:56:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913807,0.0,0.04
Dec  1 08:56:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913809,0.0,0.04
Dec  1 08:56:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913811,0.0,0.04
Dec  1 08:56:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913813,0.0,0.04
Dec  1 08:56:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913815,0.0,0.04
Dec  1 08:56:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913817,0.0,0.04
Dec  1 08:56:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913819,0.0,0.04
Dec  1 08:57:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913821,0.0,0.04
Dec  1 08:57:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913823,0.0,0.04
Dec  1 08:57:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913825,0.0,0.04
Dec  1 08:57:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913827,0.0,0.04
Dec  1 08:57:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913829,0.0,0.04
Dec  1 08:57:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913831,0.0,0.04
Dec  1 08:57:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913833,0.0,0.04
Dec  1 08:57:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913835,0.0,0.04
Dec  1 08:57:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913837,0.0,0.04
Dec  1 08:57:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913839,0.0,0.04
Dec  1 08:57:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913841,0.0,0.04
Dec  1 08:57:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913843,0.0,0.04
Dec  1 08:57:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913845,0.0,0.04
Dec  1 08:57:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913847,0.0,0.04
Dec  1 08:57:29 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913849,0.0,0.04
Dec  1 08:57:31 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913851,0.0,0.04
Dec  1 08:57:33 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913853,0.0,0.04
Dec  1 08:57:35 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913855,0.0,0.04
Dec  1 08:57:37 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913857,0.0,0.04
Dec  1 08:57:39 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913859,0.0,0.04
Dec  1 08:57:41 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913861,0.0,0.04
Dec  1 08:57:43 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913863,0.0,0.04
Dec  1 08:57:45 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913866,0.0,0.04
Dec  1 08:57:47 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913867,0.0,0.04
Dec  1 08:57:49 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913869,0.0,0.04
Dec  1 08:57:51 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913871,0.0,0.04
Dec  1 08:57:53 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913873,0.0,0.04
Dec  1 08:57:55 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913876,0.0,0.04
Dec  1 08:57:57 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913877,0.0,0.04
Dec  1 08:57:59 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913879,0.0,0.04
Dec  1 08:58:01 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913881,0.0,0.04
Dec  1 08:58:03 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913884,0.0,0.04
Dec  1 08:58:05 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913885,0.0,0.04
Dec  1 08:58:07 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913887,0.0,0.04
Dec  1 08:58:09 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913889,0.0,0.04
Dec  1 08:58:11 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913891,0.0,0.04
Dec  1 08:58:13 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913894,0.0,0.04
Dec  1 08:58:15 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913896,0.0,0.04
Dec  1 08:58:17 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913897,0.0,0.04
Dec  1 08:58:19 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913899,0.0,0.04
Dec  1 08:58:21 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913901,0.0,0.04
Dec  1 08:58:23 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913904,0.0,0.04
Dec  1 08:58:25 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913905,0.0,0.04
Dec  1 08:58:27 judy64 weewx[2825849] INFO user.vantagenext: rain event: 1669913907,0.0,0.04
