1670081706,0.01,0.0
1670084017,0.01,0.0
1670085709,0.02,0.0
1670085711,0.0,16.0
1670085713,0.0,16.0
1670085715,0.0,16.0
1670085717,0.0,16.0
1670085719,0.0,16.0
1670085721,0.0,16.0
1670085723,0.0,16.0
1670085725,0.0,16.0
1670085727,0.0,16.0
1670085729,0.0,16.0
1670085731,0.0,1.02
1670085733,0.0,1.02
1670085735,0.0,1.02
1670085737,0.0,1.02
1670085739,0.0,1.02
1670085741,0.0,1.02
1670085743,0.0,0.78
1670085745,0.0,0.78
1670085747,0.0,0.78
1670085749,0.0,0.78
1670085751,0.0,0.78
1670085753,0.0,0.64
1670085755,0.0,0.64
1670085757,0.0,0.64
1670085759,0.0,0.64
1670085761,0.0,0.64
1670085763,0.0,0.55
1670085765,0.0,0.55
1670085767,0.0,0.55
1670085769,0.0,0.55
1670085771,0.0,0.55
1670085773,0.0,0.47
1670085775,0.0,0.47
1670085777,0.0,0.47
1670085779,0.0,0.47
1670085781,0.0,0.47
1670085783,0.0,0.47
1670085785,0.0,0.41
1670085787,0.0,0.41
1670085789,0.0,0.41
1670085791,0.0,0.41
1670085793,0.0,0.41
1670085795,0.0,0.37
1670085797,0.0,0.37
1670085799,0.0,0.37
1670085801,0.0,0.37
1670085803,0.0,0.37
1670085805,0.0,0.33
1670085807,0.0,0.33
1670085809,0.0,0.33
1670085811,0.0,0.33
1670085813,0.0,0.33
1670085815,0.0,0.33
1670085817,0.0,0.33
1670085819,0.0,0.33
1670085821,0.0,0.33
1670085823,0.0,0.33
1670085825,0.0,0.33
1670085827,0.0,0.28
1670085829,0.0,0.28
1670085831,0.0,0.28
1670085833,0.0,0.28
1670085835,0.0,0.28
1670085837,0.0,0.26
1670085839,0.0,0.26
1670085841,0.0,0.26
1670085843,0.0,0.26
1670085845,0.0,0.26
1670085847,0.0,0.24
1670085849,0.0,0.24
1670085851,0.0,0.24
1670085853,0.0,0.24
1670085855,0.0,0.24
1670085857,0.0,0.22
1670085859,0.0,0.22
1670085861,0.0,0.22
1670085863,0.0,0.22
1670085865,0.0,0.22
1670085867,0.0,0.22
1670085869,0.0,0.21
1670085871,0.0,0.21
1670085873,0.0,0.21
1670085875,0.0,0.21
1670085877,0.0,0.21
1670085879,0.0,0.2
1670085881,0.0,0.2
1670085883,0.0,0.2
1670085885,0.0,0.2
1670085887,0.0,0.2
1670085889,0.0,0.19
1670085891,0.0,0.19
1670085893,0.0,0.19
1670085895,0.0,0.19
1670085897,0.0,0.19
1670085899,0.0,0.18
1670085901,0.0,0.18
1670085903,0.0,0.18
1670085903,0.0,0.18
1670085905,0.0,0.18
1670085907,0.010000000000000002,0.18
1670085909,0.0,0.18
1670085911,0.0,0.18
1670085913,0.0,0.18
1670085915,0.0,0.18
1670085917,0.0,0.18
1670085919,0.0,0.18
1670085921,0.0,0.18
1670085923,0.0,0.18
1670085925,0.0,0.18
1670085927,0.0,0.18
1670085929,0.0,0.18
1670085931,0.0,0.18
1670085933,0.0,0.18
1670085935,0.0,0.18
1670085937,0.0,0.18
1670085939,0.0,0.18
1670085941,0.0,0.18
1670085943,0.0,0.18
1670085945,0.0,0.18
1670085947,0.0,0.18
1670085949,0.0,0.18
1670085951,0.0,0.18
1670085953,0.0,0.18
1670085955,0.0,0.18
1670085957,0.0,0.18
1670085959,0.0,0.18
1670085961,0.0,0.18
1670085963,0.0,0.18
1670085965,0.0,0.18
1670085967,0.0,0.18
1670085969,0.0,0.18
1670085971,0.0,0.18
1670085973,0.0,0.18
1670085975,0.0,0.18
1670085977,0.0,0.18
1670085979,0.0,0.18
1670085981,0.0,0.18
1670085983,0.0,0.18
1670085985,0.0,0.18
1670085987,0.0,0.18
1670085989,0.0,0.18
1670085991,0.0,0.18
1670085993,0.0,0.18
1670085995,0.0,0.18
1670085997,0.0,0.18
1670085999,0.0,0.18
1670086001,0.0,0.18
1670086003,0.0,0.18
1670086005,0.0,0.18
1670086007,0.0,0.18
1670086009,0.0,0.18
1670086011,0.0,0.18
1670086013,0.0,0.18
1670086015,0.0,0.18
1670086017,0.0,0.18
1670086019,0.0,0.18
1670086021,0.0,0.18
1670086023,0.0,0.18
1670086025,0.0,0.18
1670086027,0.0,0.18
1670086029,0.0,0.18
1670086031,0.0,0.18
1670086033,0.0,0.18
1670086035,0.0,0.18
1670086037,0.0,0.18
1670086039,0.0,0.18
1670086041,0.0,0.18
1670086043,0.0,0.18
1670086045,0.0,0.18
1670086047,0.0,0.18
1670086049,0.0,0.18
1670086051,0.0,0.18
1670086053,0.0,0.18
1670086055,0.0,0.18
1670086057,0.0,0.18
1670086059,0.0,0.18
1670086061,0.0,0.18
1670086063,0.0,0.18
1670086065,0.0,0.18
1670086067,0.0,0.18
1670086069,0.0,0.18
1670086071,0.0,0.18
1670086073,0.0,0.18
1670086075,0.0,0.18
1670086077,0.0,0.18
1670086079,0.0,0.18
1670086081,0.0,0.18
1670086083,0.0,0.18
1670086085,0.0,0.18
1670086087,0.0,0.18
1670086089,0.0,0.18
1670086091,0.0,0.18
1670086093,0.0,0.18
1670086095,0.0,0.18
1670086097,0.0,0.18
1670086099,0.0,0.17
1670086101,0.0,0.17
1670086103,0.0,0.17
1670086105,0.0,0.17
1670086107,0.0,0.17
1670086109,0.0,0.17
1670086111,0.0,0.17
1670086113,0.0,0.17
1670086115,0.0,0.17
1670086117,0.0,0.17
1670086119,0.0,0.17
1670086121,0.0,0.16
1670086123,0.0,0.16
1670086125,0.0,0.16
1670086127,0.0,0.16
1670086129,0.009999999999999995,0.16
1670086131,0.0,0.16
1670086133,0.0,0.16
1670086135,0.0,0.16
1670086137,0.0,0.16
1670086139,0.0,0.16
1670086141,0.0,0.16
1670086143,0.0,0.16
1670086145,0.0,0.16
1670086147,0.0,0.16
1670086149,0.0,0.16
1670086151,0.0,0.16
1670086153,0.0,0.16
1670086155,0.0,0.16
1670086157,0.0,0.16
1670086159,0.0,0.16
1670086161,0.0,0.16
1670086163,0.0,0.16
1670086165,0.0,0.16
1670086167,0.0,0.16
1670086169,0.0,0.16
1670086171,0.0,0.16
1670086173,0.0,0.16
1670086175,0.0,0.16
1670086177,0.0,0.16
1670086179,0.0,0.16
1670086181,0.0,0.16
1670086183,0.0,0.16
1670086185,0.0,0.16
1670086187,0.0,0.16
1670086189,0.0,0.16
1670086191,0.0,0.16
1670086193,0.0,0.16
1670086195,0.0,0.16
1670086197,0.0,0.16
1670086199,0.0,0.16
1670086201,0.0,0.16
1670086203,0.0,0.16
1670086203,0.0,0.16
1670086205,0.0,0.16
1670086207,0.0,0.16
1670086209,0.0,0.16
1670086211,0.0,0.16
1670086213,0.0,0.16
1670086215,0.0,0.16
1670086217,0.0,0.16
1670086219,0.0,0.16
1670086221,0.0,0.16
1670086223,0.0,0.16
1670086225,0.0,0.16
1670086227,0.0,0.16
1670086229,0.0,0.16
1670086231,0.0,0.16
1670086233,0.0,0.16
1670086235,0.0,0.16
1670086237,0.0,0.16
1670086239,0.0,0.16
1670086241,0.0,0.16
1670086243,0.0,0.16
1670086245,0.0,0.16
1670086247,0.0,0.16
1670086249,0.0,0.16
1670086251,0.0,0.16
1670086253,0.0,0.16
1670086255,0.0,0.16
1670086257,0.0,0.16
1670086259,0.0,0.16
1670086261,0.0,0.16
1670086263,0.0,0.16
1670086265,0.0,0.16
1670086267,0.0,0.16
1670086269,0.0,0.16
1670086271,0.0,0.16
1670086273,0.0,0.16
1670086275,0.0,0.16
1670086277,0.0,0.16
1670086279,0.0,0.16
1670086281,0.0,0.16
1670086283,0.0,0.16
1670086285,0.0,0.16
1670086287,0.0,0.16
1670086289,0.0,0.16
1670086291,0.0,0.16
1670086293,0.0,0.16
1670086295,0.0,0.16
1670086297,0.0,0.16
1670086299,0.0,0.16
1670086301,0.0,0.16
1670086303,0.0,0.16
1670086305,0.0,0.16
1670086307,0.0,0.16
1670086309,0.0,0.16
1670086311,0.0,0.16
1670086313,0.0,0.16
1670086315,0.0,0.16
1670086317,0.0,0.16
1670086319,0.0,0.16
1670086321,0.0,0.16
1670086323,0.0,0.16
1670086325,0.0,0.16
1670086327,0.0,0.16
1670086329,0.0,0.16
1670086331,0.0,0.16
1670086333,0.0,0.16
1670086335,0.0,0.16
1670086337,0.0,0.16
1670086339,0.0,0.16
1670086341,0.0,0.16
1670086343,0.0,0.16
1670086345,0.0,0.16
1670086347,0.0,0.16
1670086349,0.0,0.16
1670086351,0.0,0.15
1670086353,0.0,0.15
1670086355,0.0,0.15
1670086357,0.0,0.15
1670086359,0.0,0.15
1670086361,0.0,0.15
1670086363,0.0,0.15
1670086365,0.0,0.15
1670086367,0.0,0.15
1670086369,0.0,0.15
1670086371,0.0,0.15
1670086373,0.0,0.14
1670086375,0.0,0.14
1670086377,0.0,0.14
1670086379,0.0,0.14
1670086381,0.0,0.14
1670086383,0.0,0.13
1670086385,0.0,0.13
1670086387,0.0,0.13
1670086389,0.0,0.13
1670086391,0.0,0.13
1670086393,0.0,0.13
1670086395,0.0,0.13
1670086397,0.0,0.13
1670086399,0.0,0.13
1670086401,0.0,0.13
1670086403,0.0,0.13
1670086405,0.0,0.13
1670086407,0.0,0.13
1670086409,0.0,0.13
1670086411,0.0,0.13
1670086413,0.0,0.13
1670086415,0.0,0.12
1670086417,0.0,0.12
1670086419,0.0,0.12
1670086421,0.0,0.12
1670086423,0.0,0.12
1670086425,0.0,0.12
1670086427,0.0,0.12
1670086429,0.0,0.12
1670086431,0.0,0.12
1670086433,0.0,0.12
1670086435,0.0,0.11
1670086437,0.0,0.11
1670086439,0.0,0.11
1670086441,0.0,0.11
1670086443,0.0,0.11
1670086445,0.0,0.11
1670086447,0.0,0.11
1670086449,0.0,0.11
1670086451,0.0,0.11
1670086453,0.0,0.11
1670086455,0.0,0.11
1670086457,0.0,0.11
1670086459,0.0,0.11
